a_cheaper_bootstrap_share,a_cheaper_replicates,a_higher_pass_rate_bootstrap_share,a_higher_pass_rate_replicates,bca_acceleration,bca_bias_correction,bca_defined_jackknife_clusters,bca_log_cpsc_ratio_ci_high,bca_log_cpsc_ratio_ci_low,config_a,config_b,defined_pass_rate_replicates,defined_replicates,log_cpsc_ratio_ci_high,log_cpsc_ratio_ci_low,pass_rate_difference_ci_high,pass_rate_difference_ci_low,point_log_cpsc_ratio,probability_a_cheaper,probability_tied,tied_cpsc_replicates
1.0,10000,1.0,10000,0.012388791206721716,0.02807792553819829,113,-2.081788556664026,-2.776105392156785,mini_swe_agent_claude_sonnet_5_low,mini_swe_agent_gemini_3_1_pro_preview_high,10000,10000,-2.1026641485364674,-2.798407573975434,0.24989777727297421,0.12552156326610509,-2.4211506890105174,1.0,0.0,0
1.0,10000,0.0206,206,-0.002555817658822432,0.013536206042278275,113,-0.7851329172212352,-1.2146092060186198,mini_swe_agent_claude_sonnet_5_low,mini_swe_agent_gemini_3_5_flash_medium,10000,10000,-0.7873214353423216,-1.215744046485214,-0.002212389380530977,-0.13558755380666554,-1.008001530133245,1.0,0.0,0
0.775,7750,0.0466,466,-0.008928018142920019,-0.020054370352950632,113,0.12747287846302224,-0.3216180998152058,mini_swe_agent_claude_sonnet_5_low,mini_swe_agent_glm_5_2_high,10000,10000,0.13555076598847585,-0.3121945003655032,0.008974219997240693,-0.12442321012207821,-0.08667060394796812,0.775,0.0,0
0.9756,9756,0.0,0,-0.00044145487007747473,-0.016795199001296272,113,-0.007402562169420913,-0.4301672828669967,mini_swe_agent_claude_sonnet_5_low,mini_swe_agent_glm_5_2_max,10000,10000,-0.001367620699360207,-0.4276392701580334,-0.06375080425637215,-0.20161469933184853,-0.2227426836493192,0.9756,0.0,0
0.9999,9999,0.0,0,0.0041327363018356066,-0.014538956187067702,113,-0.19127815685881258,-0.6346877768228452,mini_swe_agent_claude_sonnet_5_low,mini_swe_agent_gpt_5_4_xhigh,10000,10000,-0.1888500054341405,-0.633387929886238,-0.1360563199122143,-0.29046861978649946,-0.421082264627068,0.9999,0.0,0
0.8148,8148,0.0,0,-0.0018110308302493711,-0.013034836136889383,113,0.1241929353445641,-0.30593963770156424,mini_swe_agent_claude_sonnet_5_low,mini_swe_agent_gpt_5_5_high,10000,10000,0.12873058993852826,-0.30352838106353036,-0.26750091156355327,-0.4126587375775509,-0.1003158899425942,0.8148,0.0,0
0.0002,2,0.834,8340,-0.0023014449900431713,0.005013277548926657,113,0.7226230182374979,0.2219599048542263,mini_swe_agent_claude_sonnet_5_low,mini_swe_agent_gpt_5_5_low,10000,10000,0.722466717871031,0.221635174946161,0.1021638277131405,-0.033315061000847516,0.4772177813964205,0.0002,0.0,0
0.0013,13,0.0,0,-0.0046928099194715345,-0.02206011794114996,113,0.572534371836036,0.1109882292342425,mini_swe_agent_claude_sonnet_5_low,mini_swe_agent_gpt_5_5_medium,10000,10000,0.5807000877038626,0.11878187272617988,-0.15265486725663718,-0.3163734059956245,0.34149341390002985,0.0013,0.0,0
0.9996,9996,0.0,0,-0.002013909900489757,-0.013786892263084282,113,-0.17996914763954283,-0.6197244137536443,mini_swe_agent_claude_sonnet_5_low,mini_swe_agent_gpt_5_5_xhigh,10000,10000,-0.1756753334764093,-0.6161542855739217,-0.28956493781658355,-0.44279852474525494,-0.40829851381385884,0.9996,0.0,0
0.0,0,0.0002,2,-0.0032146998853950543,0.002506630899571766,113,1.6309243250085799,1.194342121796845,mini_swe_agent_claude_sonnet_5_low,mini_swe_agent_gpt_5_6_luna_high,10000,10000,1.6312779021647932,1.1957203964702692,-0.06609258398913025,-0.21088212825905792,1.4051607662710763,0.0,0.0,0
0.22703029083224313,2256,1.0,10000,0.07853306382453092,0.08220050760878284,113,1.2619786197723104,-0.6062185949952551,mini_swe_agent_claude_sonnet_5_low,mini_swe_agent_gpt_5_6_luna_low,10000,9937,1.1007035745744693,-0.8968931460656259,0.3495575221238938,0.2317141583065613,0.4270600191572731,0.22703029083224313,0.0,0
0.0,0,0.0,0,-0.0038618390341141505,-0.02857945239932392,113,0.6848555348686555,0.257242209161304,mini_swe_agent_claude_sonnet_5_low,mini_swe_agent_gpt_5_6_luna_max,10000,10000,0.6923493116179067,0.2641065834077072,-0.28965510869779443,-0.442812937304137,0.463745366715665,0.0,0.0,0
0.0,0,1.0,10000,0.0210263161039913,0.03510000177270885,113,1.669216837585608,0.9645486516474782,mini_swe_agent_claude_sonnet_5_low,mini_swe_agent_gpt_5_6_luna_medium,10000,10000,1.641760591079559,0.9372813944080842,0.25031052819556326,0.134250399669411,1.3185563854660303,0.0,0.0,0
0.0,0,0.0,0,-0.003825866538488185,-0.02206011794114996,113,1.1994025762104663,0.7676470019019215,mini_swe_agent_claude_sonnet_5_low,mini_swe_agent_gpt_5_6_luna_xhigh,10000,10000,1.2058510663515183,0.7716164280503969,-0.18584070796460178,-0.3418008358880915,0.9758294189980372,0.0,0.0,0
0.0001,1,0.0,0,0.0003709146219494473,-0.008773311508328193,113,0.5922555228044171,0.1504400740844999,mini_swe_agent_claude_sonnet_5_low,mini_swe_agent_gpt_5_6_sol_high,10000,10000,0.5944976330617727,0.15236011682698122,-0.3147930537319191,-0.46666484613690645,0.3599985990065646,0.0001,0.0,0
0.0,0,0.0,0,-0.0026459015167341732,-0.001754640692595318,113,1.3197267765881204,0.9079854002536927,mini_swe_agent_claude_sonnet_5_low,mini_swe_agent_gpt_5_6_sol_low,10000,10000,1.321845872320947,0.9090311158816358,-0.07743362831858408,-0.2212389380530973,1.1070589750686644,0.0,0.0,0
0.9999,9999,0.0,0,-0.0013143228432704207,-0.02857945239932392,113,-0.24380189440346842,-0.6919452904865564,mini_swe_agent_claude_sonnet_5_low,mini_swe_agent_gpt_5_6_sol_max,10000,10000,-0.2349653958627695,-0.6860385196435116,-0.34070796460176994,-0.5035076341394511,-0.4765338460954226,0.9999,0.0,0
0.0,0,0.0,0,0.00037440710856728607,0.01052803323717832,113,1.092510585723333,0.6423144240408248,mini_swe_agent_claude_sonnet_5_low,mini_swe_agent_gpt_5_6_sol_medium,10000,10000,1.0906280536874446,0.6399936748323575,-0.2235927429686423,-0.3861331302829477,0.8544196706454313,0.0,0.0,0
0.2564,2564,0.0,0,0.0007500234046078517,-0.0077706258524470675,113,0.32161200845017246,-0.1475085731053724,mini_swe_agent_claude_sonnet_5_low,mini_swe_agent_gpt_5_6_sol_xhigh,10000,10000,0.3225391941026276,-0.14559355950176558,-0.3192180153427369,-0.48552566448329404,0.07475125942605111,0.2564,0.0,0
0.0,0,0.0,0,-0.0049860397639752965,-0.011029388020359052,113,1.4399979136516192,1.0155835762109566,mini_swe_agent_claude_sonnet_5_low,mini_swe_agent_gpt_5_6_terra_high,10000,10000,1.443942687135558,1.0201187217899306,-0.16152894176166183,-0.3030973451327434,1.2226655456253135,0.0,0.0,0
0.0,0,0.9812,9812,-0.004227342752454503,0.022561568390224718,113,1.625232142998597,1.1411125734439056,mini_swe_agent_claude_sonnet_5_low,mini_swe_agent_gpt_5_6_terra_low,10000,10000,1.6228040799743784,1.1363982995595352,0.12739516088412356,0.0038600964660644977,1.3937050314580828,0.0,0.0,0
0.4621,4621,0.0,0,-0.0041830060604522105,-0.0215586730390873,113,0.24664679182772975,-0.21308660452331077,mini_swe_agent_claude_sonnet_5_low,mini_swe_agent_gpt_5_6_terra_max,10000,10000,0.25499272127469336,-0.2049658163325047,-0.30543767609825795,-0.4772990951491605,0.008746604443152587,0.4621,0.0,0
0.0,0,0.0958,958,0.004077125332938973,0.013536206042278275,113,1.6973294948593307,1.2433007057955563,mini_swe_agent_claude_sonnet_5_low,mini_swe_agent_gpt_5_6_terra_medium,10000,10000,1.6920634026737007,1.238697264845273,0.022994679534768626,-0.11502161473218099,1.4618571463227308,0.0,0.0,0
0.0,0,0.0,0,-0.0045090512093588315,-0.004511946203065804,113,0.9416425305094834,0.4909134457640079,mini_swe_agent_claude_sonnet_5_low,mini_swe_agent_gpt_5_6_terra_xhigh,10000,10000,0.9446445596288368,0.49227918219237743,-0.21456616965922307,-0.3788908981611053,0.7066864612225081,0.0,0.0,0
0.9815,9815,0.4832,4832,-0.0004278875986288441,0.0020053039636734643,113,-0.016674125007107177,-0.47945245908059636,mini_swe_agent_claude_sonnet_5_low,mini_swe_agent_kimi_k2_7_code_default,10000,10000,-0.01678170220520211,-0.47974411877177237,0.06405042531825288,-0.06704746476399753,-0.25221198715169535,0.9815,0.0,0
0.0,0,1.0,10000,0.002785732619941379,-0.001754640692595318,113,1.7272837752597066,1.3935906510695575,mini_swe_agent_claude_sonnet_5_max,mini_swe_agent_claude_sonnet_5_medium,10000,10000,1.7262238454327758,1.3931657301111189,0.212227060282297,0.07002703364184813,1.564675356717814,0.0,0.0,0
0.0,0,0.9308,9308,0.002421581813230288,0.01052803323717832,113,0.8283469162576799,0.6064320883393987,mini_swe_agent_claude_sonnet_5_max,mini_swe_agent_claude_sonnet_5_xhigh,10000,10000,0.8267671602590269,0.604036563827481,0.09561720151673837,-0.012473220497962473,0.7168255113072437,0.0,0.0,0
0.9998,9998,1.0,10000,0.020820847263698556,0.027074892876565376,113,-0.16916782369293323,-0.8657258446725188,mini_swe_agent_claude_sonnet_5_max,mini_swe_agent_gemini_3_1_pro_preview_high,10000,10000,-0.18701809786140325,-0.888857745656348,0.4946419277637865,0.34776025306246866,-0.4981220591589367,0.9998,0.0,0
0.0,0,1.0,10000,0.002903440040878635,0.004511946203065804,113,1.1008065115550492,0.7224711210604682,mini_swe_agent_claude_sonnet_5_max,mini_swe_agent_gemini_3_5_flash_medium,10000,10000,1.098002760036829,0.7210236105832222,0.2437193140807838,0.08330324308148435,0.9150270997183356,0.0,0.0,0
0.0,0,1.0,10000,-0.0016800395568697935,-0.005765276969606941,113,2.031939146964593,1.62731909661139,mini_swe_agent_claude_sonnet_5_max,mini_swe_agent_glm_5_2_high,10000,10000,2.033532326128225,1.629493429525265,0.2533774152763975,0.09867696660376411,1.8363580259036125,0.0,0.0,0
0.0,0,0.9968,9968,0.0020137195272660596,-0.0040106159912038294,113,1.8583454727520312,1.5417813478051154,mini_swe_agent_claude_sonnet_5_max,mini_swe_agent_glm_5_2_max,10000,10000,1.85836633095593,1.541825439605286,0.17188888664550764,0.026695127322229336,1.7002859462022615,0.0,0.0,0
0.0,0,0.6923,6923,-0.0029152856643149577,-0.030836414058675342,113,1.6726206201319342,1.3192863040701273,mini_swe_agent_claude_sonnet_5_max,mini_swe_agent_gpt_5_4_xhigh,10000,10000,1.6785634440342934,1.325472782285995,0.10142018411286197,-0.06087907567803117,1.5019463652245126,0.0,0.0,0
0.0,0,0.0025,25,0.006645294542538295,0.0020053039636734643,113,1.9707399164343005,1.685474526989133,mini_swe_agent_claude_sonnet_5_max,mini_swe_agent_gpt_5_5_high,10000,10000,1.9683045191257682,1.6841698122819222,-0.027245691031206817,-0.18354026750717256,1.8227127399089866,0.0,0.0,0
0.0,0,1.0,10000,0.009400774111958141,0.00676794800892753,113,2.628559869002703,2.146043942063161,mini_swe_agent_claude_sonnet_5_max,mini_swe_agent_gpt_5_5_low,10000,10000,2.6224517171247945,2.138819985157206,0.35317525359821034,0.18342898167859129,2.400246411248001,0.0,0.0,0
0.0,0,0.4791,4791,0.0008671309378858449,-0.0097760059847881,113,2.4292981185247067,2.091313598658792,mini_swe_agent_claude_sonnet_5_max,mini_swe_agent_gpt_5_5_medium,10000,10000,2.4316538599344706,2.0933932271020144,0.0863086413474277,-0.08826043343633327,2.2645220437516107,0.0,0.0,0
0.0,0,0.0009,9,0.003677728100885493,-0.013536206042278414,113,1.6669002397239059,1.3703487414876987,mini_swe_agent_claude_sonnet_5_max,mini_swe_agent_gpt_5_5_xhigh,10000,10000,1.668096988307799,1.371898335595348,-0.048771177417064944,-0.2158049855696108,1.5147301160377218,0.0,0.0,0
0.0,0,0.9916,9916,0.002445660589441257,-0.013786892263084282,113,3.4965781877570423,3.1499340266905036,mini_swe_agent_claude_sonnet_5_max,mini_swe_agent_gpt_5_6_luna_high,10000,10000,3.498844361553151,3.1517552080565006,0.17723385526031035,0.0182449139665434,3.328189396122657,0.0,0.0,0
0.0,0,1.0,10000,0.08170709502949505,0.08017582927654729,113,3.262280686152839,1.1939541555072313,mini_swe_agent_claude_sonnet_5_max,mini_swe_agent_gpt_5_6_luna_low,10000,9937,3.080684565617898,1.0034339472714928,0.5917537327530392,0.45173633156353765,2.3500886490088537,0.0,0.0,0
0.0,0,0.0003,3,-0.008753980000172211,-0.037859129003882656,113,2.5511343008476812,2.215405224632497,mini_swe_agent_claude_sonnet_5_max,mini_swe_agent_gpt_5_6_luna_max,10000,10000,2.558800649699539,2.2239992772893653,-0.0527886319983779,-0.21435112623408034,2.3867739965672454,0.0,0.0,0
0.0,0,1.0,10000,0.0289453698205799,0.04739300996743081,113,3.6167790238599373,2.8683401075417745,mini_swe_agent_claude_sonnet_5_max,mini_swe_agent_gpt_5_6_luna_medium,10000,10000,3.5804528114988767,2.815531047909563,0.49939059183918627,0.35128569036792084,3.241585015317611,0.0,0.0,0
0.0,0,0.2326,2326,0.0004369158837279306,-0.011781425432631033,113,3.060652890235879,2.7375417897757837,mini_swe_agent_claude_sonnet_5_max,mini_swe_agent_gpt_5_6_luna_xhigh,10000,10000,3.0631466742893787,2.738857284239665,0.050163258812257146,-0.11287747788058512,2.898858048849618,0.0,0.0,0
0.0,0,0.0001,1,0.007024785286539268,-0.009274657580969804,113,2.4395991604354728,2.138570319903363,mini_swe_agent_claude_sonnet_5_max,mini_swe_agent_gpt_5_6_sol_high,10000,10000,2.4388856179924305,2.137507984985222,-0.07202302851673703,-0.23914761140741903,2.2830272288581455,0.0,0.0,0
0.0,0,0.9615,9615,0.004575054437588546,0.006015944146675263,113,3.224874521176144,2.8380999862984746,mini_swe_agent_claude_sonnet_5_max,mini_swe_agent_gpt_5_6_sol_low,10000,10000,3.222467294643088,2.8350383351504167,0.17683078392149187,-0.009591425465754295,3.030087604920245,0.0,0.0,0
0.0,0,0.0,0,-0.0020079172319222077,-0.015040336678635668,113,1.603548143614331,1.2926824462999134,mini_swe_agent_claude_sonnet_5_max,mini_swe_agent_gpt_5_6_sol_max,10000,10000,1.6068899726249892,1.2959319016892217,-0.10660023460705878,-0.27139103181627267,1.446494783756158,0.0,0.0,0
0.0,0,0.0562,562,0.00550684525890089,0.002506630899571766,113,2.9524726139398245,2.6119478495892636,mini_swe_agent_claude_sonnet_5_max,mini_swe_agent_gpt_5_6_sol_medium,10000,10000,2.9501442368246105,2.609025757794236,0.01786902991872491,-0.16258869129214346,2.777448300497012,0.0,0.0,0
0.0,0,0.0001,1,0.006813317826558618,0.0010026514778481883,113,2.153774094103757,1.8546625154951188,mini_swe_agent_claude_sonnet_5_max,mini_swe_agent_gpt_5_6_sol_xhigh,10000,10000,2.1504850689779587,1.8523733424352085,-0.08412596598136672,-0.2532739300910033,1.9977798892776317,0.0,0.0,0
0.0,0,0.5058,5058,0.0017715154886590902,0.0022559673607489474,113,3.304960693077144,2.990543911678595,mini_swe_agent_claude_sonnet_5_max,mini_swe_agent_gpt_5_6_terra_high,10000,10000,3.3043142540534722,2.989186560964931,0.0865995240010727,-0.08598348660998326,3.145694175476894,0.0,0.0,0
0.0,0,1.0,10000,0.012781347299903314,0.02431669046704753,113,3.585797338532623,3.0347032038384163,mini_swe_agent_claude_sonnet_5_max,mini_swe_agent_gpt_5_6_terra_low,10000,10000,3.571905977233237,3.0229052810318797,0.3838366202861356,0.21029002378309727,3.3167336613096636,0.0,0.0,0
0.0,0,0.0002,2,0.0036692239446531657,-0.01980365774256216,113,2.088532918535727,1.7835310259888433,mini_swe_agent_claude_sonnet_5_max,mini_swe_agent_gpt_5_6_terra_max,10000,10000,2.09007202002825,1.7857474060355036,-0.07524784473553833,-0.24232574627099498,1.9317752342947332,0.0,0.0,0
0.0,0,0.9999,9999,0.011112787894779175,0.024818167439752018,113,3.5945453107195,3.1757156128084003,mini_swe_agent_claude_sonnet_5_max,mini_swe_agent_gpt_5_6_terra_medium,10000,10000,3.5839066703828646,3.1663937894318215,0.27618753113186817,0.10157370423200188,3.3848857761743116,0.0,0.0,0
0.0,0,0.069,690,0.0038586679523374768,-0.012784152420787679,113,2.783557364835246,2.478784689258916,mini_swe_agent_claude_sonnet_5_max,mini_swe_agent_gpt_5_6_terra_xhigh,10000,10000,2.7840922070395013,2.479368082972741,0.019773300861203706,-0.14621916670003604,2.6297150910740887,0.0,0.0,0
0.0,0,1.0,10000,0.007581239380686662,-0.008021296494625933,113,1.9012467907270327,1.4255909184123352,mini_swe_agent_claude_sonnet_5_max,mini_swe_agent_kimi_k2_7_code_default,10000,10000,1.9001542752379144,1.423266898204426,0.31535885361695215,0.14988870637946639,1.6708166426998854,0.0,0.0,0
1.0,10000,0.0003,3,-0.0029526020931556784,-0.008021296494625933,113,-0.7029581815023673,-0.9924997806306745,mini_swe_agent_claude_sonnet_5_medium,mini_swe_agent_claude_sonnet_5_xhigh,10000,10000,-0.7009527398096126,-0.9911861262360019,-0.039349415376500455,-0.15759169124877093,-0.8478498454105702,1.0,0.0,0
1.0,10000,1.0,10000,0.020317021303777664,0.04112028899854659,113,-1.714856076279841,-2.4213175893261694,mini_swe_agent_claude_sonnet_5_medium,mini_swe_agent_gemini_3_1_pro_preview_high,10000,10000,-1.7463951103129953,-2.455003163476122,0.3520656305061102,0.20764388161781858,-2.0627974158767506,1.0,0.0,0
1.0,10000,0.7255,7255,-0.007266136079862759,-0.001253314465432556,113,-0.4492872538094511,-0.8656965602111676,mini_swe_agent_claude_sonnet_5_medium,mini_swe_agent_gemini_3_5_flash_medium,10000,10000,-0.4459238234402577,-0.8622280408216315,0.10097010165156772,-0.05077840136389618,-0.6496482569994781,1.0,0.0,0
0.0043,43,0.8341,8341,-0.008721673168948866,-0.0097760059847881,113,0.467436432109853,0.05948535866460771,mini_swe_agent_claude_sonnet_5_medium,mini_swe_agent_glm_5_2_high,10000,10000,0.4729979680489399,0.0651501349262173,0.10496322946989754,-0.03447352429703901,0.2716826691857986,0.0043,0.0,0
0.0548,548,0.1125,1125,-0.0003868200128108758,-0.00701861679253328,113,0.30910106063479204,-0.03365945758294619,mini_swe_agent_claude_sonnet_5_medium,mini_swe_agent_glm_5_2_max,10000,10000,0.3104184973311663,-0.03243604360733409,0.025308022045029188,-0.10658997050147496,0.13561058948444765,0.0548,0.0,0
0.7326,7326,0.001,10,-0.0007654232600160948,-0.024567428181125114,113,0.13065020068788555,-0.2508119116102887,mini_swe_agent_claude_sonnet_5_medium,mini_swe_agent_gpt_5_4_xhigh,10000,10000,0.1359881164819929,-0.24692052599184924,-0.04347271222184994,-0.19793230483565102,-0.06272899149330122,0.7326,0.0,0
0.0007,7,0.0,0,0.006549244201544612,-0.0020053039636734643,113,0.4408831569122052,0.09640353809944256,mini_swe_agent_claude_sonnet_5_medium,mini_swe_agent_gpt_5_5_high,10000,10000,0.43872082507855636,0.09546305391485503,-0.17783568464664132,-0.3177796882051684,0.25803738319117264,0.0007,0.0,0
0.0,0,1.0,10000,0.003018830852579089,0.0057652769696068034,113,1.0439975271214632,0.6064251390722147,mini_swe_agent_claude_sonnet_5_medium,mini_swe_agent_gpt_5_5_low,10000,10000,1.0411937373029516,0.6031268360900309,0.19353007869362718,0.06051412299118967,0.8355710545301873,0.0,0.0,0
0.0,0,0.0004,4,0.0044581502970543665,0.0005013256759256268,113,0.904946214486179,0.5043442567680316,mini_swe_agent_claude_sonnet_5_medium,mini_swe_agent_gpt_5_5_medium,10000,10000,0.9033575552389498,0.5021763085596087,-0.058886635985572616,-0.22537829887458863,0.6998466870337967,0.0,0.0,0
0.699,6990,0.0,0,0.002258831834025328,-0.0152910283343778,113,0.13653402622499952,-0.2225488775728886,mini_swe_agent_claude_sonnet_5_medium,mini_swe_agent_gpt_5_5_xhigh,10000,10000,0.13997231216360276,-0.22047775852612378,-0.19283112094395283,-0.3524582104228122,-0.04994524068009194,0.699,0.0,0
0.0,0,0.1104,1104,0.005928787969987383,0.0,113,1.961402560435457,1.580358674389716,mini_swe_agent_claude_sonnet_5_medium,mini_swe_agent_gpt_5_6_luna_high,10000,10000,1.9573075393111976,1.5777379355370436,0.02750095657633969,-0.11725663716814161,1.763514039404843,0.0,0.0,0
0.11462211935191707,1139,1.0,10000,0.07980785328735497,0.08447867399932815,113,1.701518983377127,-0.30026075166358457,mini_swe_agent_claude_sonnet_5_medium,mini_swe_agent_gpt_5_6_luna_low,10000,9937,1.5211890575451301,-0.585364688711883,0.4510311314791403,0.31419378362930406,0.7854132922910398,0.11462211935191707,0.0,0
0.0,0,0.0,0,0.0001268146475625812,-0.03560164077923748,113,1.0177015469296535,0.6336871819878016,mini_swe_agent_claude_sonnet_5_medium,mini_swe_agent_gpt_5_6_luna_max,10000,10000,1.025006415673038,0.6423523626162727,-0.19725347589413844,-0.3540811190246774,0.8220986398494317,0.0,0.0,0
0.0,0,1.0,10000,0.024583300350915244,0.04061854447905142,113,2.019940991297551,1.3276568130442137,mini_swe_agent_claude_sonnet_5_medium,mini_swe_agent_gpt_5_6_luna_medium,10000,10000,1.9918941446983978,1.289981468892113,0.3493029678501194,0.2229788593903638,1.6769096585997971,0.0,0.0,0
0.0,0,0.0,0,-0.0024649838696664075,-0.027325648448876704,113,1.5192607704594343,1.1475587177951925,mini_swe_agent_claude_sonnet_5_medium,mini_swe_agent_gpt_5_6_luna_xhigh,10000,10000,1.5252849494028704,1.1530233604344453,-0.09204165276769419,-0.24778761061946908,1.334182692131804,0.0,0.0,0
0.0,0,0.0,0,0.005495950836936699,-0.016293804724859258,113,0.9015799889490227,0.5484825485780044,mini_swe_agent_claude_sonnet_5_medium,mini_swe_agent_gpt_5_6_sol_high,10000,10000,0.902333003512992,0.5493453819999401,-0.22132060922009586,-0.3725091630082124,0.7183518721403314,0.0,0.0,0
0.0,0,0.0781,781,0.0011193455249785364,0.009525331483604746,113,1.6606184122663195,1.2759458278220175,mini_swe_agent_claude_sonnet_5_medium,mini_swe_agent_gpt_5_6_sol_low,10000,10000,1.6581490449982963,1.2734091593347574,0.02093295626238639,-0.13476013560123776,1.465412248202431,0.0,0.0,0
0.8929,8929,0.0,0,0.005017113519448228,-0.03484918558952906,113,0.0648631259108972,-0.28970899100733594,mini_swe_agent_claude_sonnet_5_medium,mini_swe_agent_gpt_5_6_sol_max,10000,10000,0.07067726606733944,-0.2857458211196568,-0.25080234471285423,-0.4081383247098483,-0.11818057296165578,0.8929,0.0,0
0.0,0,0.0,0,0.006320968246084007,0.0,113,1.4050419917152674,1.035887514964692,mini_swe_agent_claude_sonnet_5_medium,mini_swe_agent_gpt_5_6_sol_medium,10000,10000,1.403447334263634,1.0335501732700585,-0.13300012949501336,-0.2926846116027532,1.212772943779198,0.0,0.0,0
0.0,0,0.0,0,0.006185983623859836,-0.0030079584654591762,113,0.6284766138979135,0.26438108667764043,mini_swe_agent_claude_sonnet_5_medium,mini_swe_agent_gpt_5_6_sol_xhigh,10000,10000,0.6269023605814267,0.26159760363647827,-0.23069581269410322,-0.3908985045374946,0.43310453255981796,0.0,0.0,0
0.0,0,0.0001,1,0.00044747128723080155,0.013285520672133197,113,1.762805481396883,1.4184345613947034,mini_swe_agent_claude_sonnet_5_medium,mini_swe_agent_gpt_5_6_terra_high,10000,10000,1.761588920298445,1.4160644743556015,-0.06760787237799976,-0.21425981039478093,1.5810188187590801,0.0,0.0,0
0.0,0,1.0,10000,0.004110321639897411,0.0097760059847881,113,1.9920387533074455,1.4895425291885085,mini_swe_agent_claude_sonnet_5_medium,mini_swe_agent_gpt_5_6_terra_low,10000,10000,1.9884429652761741,1.4840655086638463,0.23059866962305986,0.0838080280153451,1.7520583045918494,0.0,0.0,0
0.0001,1,0.0,0,0.003239524168054263,-0.018800819591187675,113,0.5691716959203128,0.18057470587713134,mini_swe_agent_claude_sonnet_5_medium,mini_swe_agent_gpt_5_6_terra_max,10000,10000,0.5714865696086261,0.18390487301703767,-0.21381946215882114,-0.3853013553147825,0.3670998775769193,0.0001,0.0,0
0.0,0,0.8959,8959,0.007519800721810949,0.032341141724867746,113,2.0277697067451883,1.6235844423208927,mini_swe_agent_claude_sonnet_5_medium,mini_swe_agent_gpt_5_6_terra_medium,10000,10000,2.0193294667253676,1.6123807273922595,0.11804139757748563,-0.02259268493567184,1.8202104194564976,0.0,0.0,0
0.0,0,0.0,0,0.004727669960497198,-0.002757294595891845,113,1.2544297433716924,0.8913966573468411,mini_swe_agent_claude_sonnet_5_medium,mini_swe_agent_gpt_5_6_terra_xhigh,10000,10000,1.2536482381524567,0.8901240578479499,-0.12511957204246218,-0.2837286135693215,1.065039734356275,0.0,0.0,0
0.175,1750,0.9952,9952,0.002033250294359308,-0.005263943686483788,113,0.32707776814768286,-0.12349214466976527,mini_swe_agent_claude_sonnet_5_medium,mini_swe_agent_kimi_k2_7_code_default,10000,10000,0.3274230797801215,-0.12337034317123032,0.16119985250737465,0.0222899461931135,0.10614128598207144,0.175,0.0,0
1.0,10000,1.0,10000,0.02104943290391893,0.03760828766125593,113,-0.8940732327899251,-1.5616277006335357,mini_swe_agent_claude_sonnet_5_xhigh,mini_swe_agent_gemini_3_1_pro_preview_high,10000,10000,-0.9138831105676882,-1.595920094370587,0.4523281596452328,0.30708642272062303,-1.2149475704661803,1.0,0.0,0
0.0168,168,0.9986,9986,-0.0017955318494984706,0.0030079584654591762,113,0.366443989992589,0.01667606845731922,mini_swe_agent_claude_sonnet_5_xhigh,mini_swe_agent_gemini_3_5_flash_medium,10000,10000,0.3665229938087733,0.016698048208497768,0.20353982300884954,0.04511348919804564,0.19820158841109195,0.0168,0.0,0
0.0,0,0.9997,9997,-0.0072550959694675015,-0.0077706258524470675,113,1.2934126226602018,0.9252432592109889,mini_swe_agent_claude_sonnet_5_xhigh,mini_swe_agent_glm_5_2_high,10000,10000,1.295814086272073,0.9294174443335332,0.20690034927300194,0.06514505621725568,1.1195325145963688,0.0,0.0,0
0.0,0,0.9481,9481,0.0037563603621326327,-0.014538956187067702,113,1.128790401383855,0.8326588686118248,mini_swe_agent_claude_sonnet_5_xhigh,mini_swe_agent_glm_5_2_max,10000,10000,1.1294848986739456,0.8335661192972685,0.12752155703375206,-0.012033485077409105,0.9834604348950178,0.0,0.0,0
0.0,0,0.301,3010,-0.0003198093556076965,-0.012032106029748956,113,0.9557169324806981,0.6132241644433949,mini_swe_agent_claude_sonnet_5_xhigh,mini_swe_agent_gpt_5_4_xhigh,10000,10000,0.957953192053452,0.6150091745855774,0.05542922329329954,-0.10177335299901676,0.785120853917269,0.0,0.0,0
0.0,0,0.0001,1,-0.00026059577826915487,0.011781425432631172,113,1.2505236208523032,0.9696457193569049,mini_swe_agent_claude_sonnet_5_xhigh,mini_swe_agent_gpt_5_5_high,10000,10000,1.249256244672453,0.9681147329360963,-0.07079646017699115,-0.2256843657817109,1.105887228601743,0.0,0.0,0
0.0,0,1.0,10000,0.007996564074715332,0.0002506628300880075,113,1.9034644931347353,1.442175081613696,mini_swe_agent_claude_sonnet_5_xhigh,mini_swe_agent_gpt_5_5_low,10000,10000,1.8992484522210025,1.43733922901095,0.3054574729596854,0.1460176991150442,1.6834208999407576,0.0,0.0,0
0.0,0,0.1658,1658,6.578873174084815e-05,-0.006266611701750474,113,1.7099321950193536,1.3779399256636464,mini_swe_agent_claude_sonnet_5_xhigh,mini_swe_agent_gpt_5_5_medium,10000,10000,1.7109520978589257,1.3793779532832098,0.04210422812192721,-0.12944709887565484,1.547696532444367,0.0,0.0,0
